season,match_id,home_team,away_team,current_innings,fullName,runs,ballsFaced,fours,sixes,strikeRate
2022,1304112,KKR,LSG,KKR,Umesh Yadav,0,1,0,0,0
2022,1304113,RCB,GT,GT,Wriddhiman Saha,31,22,4,1,140.9
2022,1304113,RCB,GT,GT,Shubman Gill,1,4,0,0,25
2022,1304113,RCB,GT,GT,Matthew Wade,16,13,2,1,123.07
2022,1304113,RCB,GT,GT,Hardik Pandya,62,47,4,3,131.91
2022,1304113,RCB,GT,GT,David Miller,34,25,0,3,136
2022,1304113,RCB,GT,GT,Rahul Tewatia,2,3,0,0,66.66
2022,1304113,RCB,GT,GT,Rashid Khan,19,6,1,2,316.66
2022,1304113,RCB,GT,RCB,Virat Kohli,73,54,8,2,135.18
2022,1304113,RCB,GT,RCB,Faf du Plessis,44,38,5,0,115.78
2022,1304113,RCB,GT,RCB,Glenn Maxwell,40,18,5,2,222.22
2022,1304113,RCB,GT,RCB,Dinesh Karthik,2,2,0,0,100
2022,1304114,RR,CSK,CSK,Ruturaj Gaikwad,2,6,0,0,33.33
2022,1304114,RR,CSK,CSK,Devon Conway,16,14,1,1,114.28
2022,1304114,RR,CSK,CSK,Moeen Ali,93,57,13,3,163.15
2022,1304114,RR,CSK,CSK,Narayan Jagadeesan,1,4,0,0,25
2022,1304114,RR,CSK,CSK,Ambati Rayudu,3,6,0,0,50
2022,1304114,RR,CSK,CSK,MS Dhoni,26,28,1,1,92.85
2022,1304114,RR,CSK,CSK,Mitchell Santner,1,2,0,0,50
2022,1304114,RR,CSK,CSK,Simarjeet Singh,3,3,0,0,100
2022,1304114,RR,CSK,RR,Yashasvi Jaiswal,59,44,8,1,134.09
2022,1304114,RR,CSK,RR,Jos Buttler,2,5,0,0,40
2022,1304114,RR,CSK,RR,Sanju Samson,15,20,2,0,75
2022,1304114,RR,CSK,RR,Devdutt Padikkal,3,9,0,0,33.33
2022,1304114,RR,CSK,RR,Ravichandran Ashwin,40,23,2,3,173.91
2022,1304114,RR,CSK,RR,Shimron Hetmyer,6,7,1,0,85.71
2022,1304114,RR,CSK,RR,Riyan Parag,10,10,1,0,100
2022,1304115,MI,DC,DC,Prithvi Shaw,24,23,2,1,104.34
2022,1304115,MI,DC,DC,David Warner,5,6,1,0,83.33
2022,1304115,MI,DC,DC,Mitchell Marsh,0,1,0,0,0
2022,1304115,MI,DC,DC,Rishabh Pant,39,33,4,1,118.18
2022,1304115,MI,DC,DC,Sarfaraz Khan,10,7,0,1,142.85
2022,1304115,MI,DC,DC,Rovman Powell,43,34,1,4,126.47
2022,1304115,MI,DC,DC,Axar Patel,19,10,0,2,190
2022,1304115,MI,DC,DC,Shardul Thakur,4,5,0,0,80
2022,1304115,MI,DC,DC,Kuldeep Yadav,1,1,0,0,100
2022,1304115,MI,DC,MI,Ishan Kishan,48,35,3,4,137.14
2022,1304115,MI,DC,MI,Rohit Sharma,2,13,0,0,15.38
2022,1304115,MI,DC,MI,Dewald Brevis,37,33,1,3,112.12
2022,1304115,MI,DC,MI,Tilak Varma,21,17,1,1,123.52
2022,1304115,MI,DC,MI,Tim David,34,11,2,4,309.09
2022,1304115,MI,DC,MI,Ramandeep Singh,13,6,2,0,216.66
2022,1304115,MI,DC,MI,Daniel Sams,0,1,0,0,0
2022,1304116,SRH,PBKS,SRH,Priyam Garg,4,7,0,0,57.14
2022,1304116,SRH,PBKS,SRH,Abhishek Sharma,43,32,5,2,134.37
2022,1304116,SRH,PBKS,SRH,Rahul Tripathi,20,18,1,1,111.11
2022,1304116,SRH,PBKS,SRH,Aiden Markram,21,17,2,0,123.52
2022,1304116,SRH,PBKS,SRH,Nicholas Pooran,5,10,0,0,50
2022,1304116,SRH,PBKS,SRH,Washington Sundar,25,19,3,1,131.57
2022,1304116,SRH,PBKS,SRH,Romario Shepherd,26,15,2,2,173.33
2022,1304116,SRH,PBKS,SRH,Jagadeesha Suchith,0,1,0,0,0
2022,1304116,SRH,PBKS,SRH,Bhuvneshwar Kumar,1,1,0,0,100
2022,1304116,SRH,PBKS,SRH,Umran Malik,0,1,0,0,0
2022,1304116,SRH,PBKS,PBKS,Jonny Bairstow,23,15,5,0,153.33
2022,1304116,SRH,PBKS,PBKS,Shikhar Dhawan,39,32,2,2,121.87
2022,1304116,SRH,PBKS,PBKS,M Shahrukh Khan,19,10,2,1,190
2022,1304116,SRH,PBKS,PBKS,Mayank Agarwal,1,4,0,0,25
2022,1304116,SRH,PBKS,PBKS,Liam Livingstone,49,22,2,5,222.72
2022,1304116,SRH,PBKS,PBKS,Jitesh Sharma,19,7,3,1,271.42
2022,1304116,SRH,PBKS,PBKS,Prerak Mankad,4,1,1,0,400
2022,1312197,GT,RR,RR,Yashasvi Jaiswal,3,8,0,0,37.5
2022,1312197,GT,RR,RR,Jos Buttler,89,56,12,2,158.92
2022,1312197,GT,RR,RR,Sanju Samson,47,26,5,3,180.76
2022,1312197,GT,RR,RR,Devdutt Padikkal,28,20,2,2,140
2022,1312197,GT,RR,RR,Shimron Hetmyer,4,7,0,0,57.14
2022,1312197,GT,RR,RR,Riyan Parag,4,3,0,0,133.33
2022,1312197,GT,RR,RR,Ravichandran Ashwin,2,1,0,0,200
2022,1312197,GT,RR,RR,Trent Boult,0,0,0,0,0
2022,1312197,GT,RR,GT,Wriddhiman Saha,0,2,0,0,0
2022,1312197,GT,RR,GT,Shubman Gill,35,21,5,1,166.66
2022,1312197,GT,RR,GT,Matthew Wade,35,30,6,0,116.66
2022,1312197,GT,RR,GT,Hardik Pandya,40,27,5,0,148.14
2022,1312197,GT,RR,GT,David Miller,68,38,3,5,178.94
2022,1312198,LSG,RCB,RCB,Virat Kohli,25,24,2,0,104.16
2022,1312198,LSG,RCB,RCB,Faf du Plessis,0,1,0,0,0
2022,1312198,LSG,RCB,RCB,Rajat Patidar,112,54,12,7,207.4
2022,1312198,LSG,RCB,RCB,Glenn Maxwell,9,10,0,1,90
2022,1312198,LSG,RCB,RCB,Mahipal Lomror,14,9,2,0,155.55
2022,1312198,LSG,RCB,RCB,Dinesh Karthik,37,23,5,1,160.86
2022,1312198,LSG,RCB,LSG,Quinton de Kock,6,5,0,1,120
2022,1312198,LSG,RCB,LSG,KL Rahul,79,58,3,5,136.2
2022,1312198,LSG,RCB,LSG,Manan Vohra,19,11,1,2,172.72
2022,1312198,LSG,RCB,LSG,Deepak Hooda,45,26,1,4,173.07
2022,1312198,LSG,RCB,LSG,Marcus Stoinis,9,9,0,1,100
2022,1312198,LSG,RCB,LSG,Evin Lewis,2,6,0,0,33.33
2022,1312198,LSG,RCB,LSG,Krunal Pandya,0,1,0,0,0
2022,1312198,LSG,RCB,LSG,Dushmantha Chameera,11,4,1,1,275
2022,1312199,RR,RCB,RCB,Virat Kohli,7,8,0,1,87.5
2022,1312199,RR,RCB,RCB,Faf du Plessis,25,27,3,0,92.59
2022,1312199,RR,RCB,RCB,Rajat Patidar,58,42,4,3,138.09
2022,1312199,RR,RCB,RCB,Glenn Maxwell,24,13,1,2,184.61
2022,1312199,RR,RCB,RCB,Mahipal Lomror,8,10,0,0,80
2022,1312199,RR,RCB,RCB,Dinesh Karthik,6,7,0,0,85.71
2022,1312199,RR,RCB,RCB,Shahbaz Ahmed,12,8,1,1,150
2022,1312199,RR,RCB,RCB,Wanindu Hasaranga de Silva,0,1,0,0,0
2022,1312199,RR,RCB,RCB,Harshal Patel,1,2,0,0,50
2022,1312199,RR,RCB,RCB,Josh Hazlewood,1,2,0,0,50
2022,1312199,RR,RCB,RR,Yashasvi Jaiswal,21,13,1,2,161.53
2022,1312199,RR,RCB,RR,Jos Buttler,106,60,10,6,176.66
2022,1312199,RR,RCB,RR,Sanju Samson,23,21,1,2,109.52
2022,1312199,RR,RCB,RR,Devdutt Padikkal,9,12,0,0,75
2022,1312199,RR,RCB,RR,Shimron Hetmyer,2,3,0,0,66.66
2022,1312200,GT,RR,RR,Yashasvi Jaiswal,22,16,1,2,137.5
2022,1312200,GT,RR,RR,Jos Buttler,39,35,5,0,111.42
2022,1312200,GT,RR,RR,Sanju Samson,14,11,2,0,127.27
2022,1312200,GT,RR,RR,Devdutt Padikkal,2,10,0,0,20
2022,1312200,GT,RR,RR,Shimron Hetmyer,11,12,2,0,91.66
2022,1312200,GT,RR,RR,Ravichandran Ashwin,6,9,0,0,66.66
2022,1312200,GT,RR,RR,Riyan Parag,15,15,1,0,100
2022,1312200,GT,RR,RR,Trent Boult,11,7,0,1,157.14
2022,1312200,GT,RR,RR,Obed McCoy,8,5,0,1,160
2022,1312200,GT,RR,RR,Prasidh Krishna,0,0,0,0,0
2022,1312200,GT,RR,GT,Wriddhiman Saha,5,7,1,0,71.42
2022,1312200,GT,RR,GT,Shubman Gill,45,43,3,1,104.65
2022,1312200,GT,RR,GT,Matthew Wade,8,10,0,1,80
2022,1312200,GT,RR,GT,Hardik Pandya,34,30,3,1,113.33
2022,1312200,GT,RR,GT,David Miller,32,19,3,1,168.42
2021,1254117,CSK,KKR,CSK,Ruturaj Gaikwad,32,27,3,1,118.51
2021,1254117,CSK,KKR,CSK,Faf du Plessis,86,59,7,3,145.76
2021,1254117,CSK,KKR,CSK,Robin Uthappa,31,15,0,3,206.66
2021,1254117,CSK,KKR,CSK,Moeen Ali,37,20,2,3,185
2021,1254117,CSK,KKR,KKR,Shubman Gill,51,43,6,0,118.6
2021,1254117,CSK,KKR,KKR,Venkatesh Iyer,50,32,5,3,156.25
2021,1254117,CSK,KKR,KKR,Nitish Rana,0,1,0,0,0
2021,1254117,CSK,KKR,KKR,Sunil Narine,2,2,0,0,100
2021,1254117,CSK,KKR,KKR,Eoin Morgan,4,8,0,0,50
2021,1254117,CSK,KKR,KKR,Dinesh Karthik,9,7,0,1,128.57
2021,1254117,CSK,KKR,KKR,Shakib Al Hasan,0,1,0,0,0
2021,1254117,CSK,KKR,KKR,Rahul Tripathi,2,3,0,0,66.66
2021,1254117,CSK,KKR,KKR,Lockie Ferguson,18,11,1,1,163.63
2021,1254117,CSK,KKR,KKR,Shivam Mavi,20,13,1,2,153.84
2021,1254117,CSK,KKR,KKR,Varun Chakravarthy,0,0,0,0,0
2021,1254116,DC,KKR,DC,Prithvi Shaw,18,12,2,1,150
2021,1254116,DC,KKR,DC,Shikhar Dhawan,36,39,1,2,92.3
2021,1254116,DC,KKR,DC,Marcus Stoinis,18,23,1,0,78.26
2021,1254116,DC,KKR,DC,Shreyas Iyer,30,27,1,1,111.11
2021,1254116,DC,KKR,DC,Rishabh Pant,6,6,1,0,100
2021,1254116,DC,KKR,DC,Shimron Hetmyer,17,10,0,2,170
2021,1254116,DC,KKR,DC,Axar Patel,4,4,0,0,100
2021,1254116,DC,KKR,KKR,Shubman Gill,46,46,1,1,100
2021,1254116,DC,KKR,KKR,Venkatesh Iyer,55,41,4,3,134.14
2021,1254116,DC,KKR,KKR,Nitish Rana,13,12,0,1,108.33
2021,1254116,DC,KKR,KKR,Rahul Tripathi,12,11,0,1,109.09
2021,1254116,DC,KKR,KKR,Dinesh Karthik,0,3,0,0,0
2021,1254116,DC,KKR,KKR,Eoin Morgan,0,3,0,0,0
2021,1254116,DC,KKR,KKR,Shakib Al Hasan,0,2,0,0,0
2021,1254116,DC,KKR,KKR,Sunil Narine,0,1,0,0,0
2021,1254116,DC,KKR,KKR,Lockie Ferguson,0,0,0,0,0
2021,1254115,RCB,KKR,RCB,Devdutt Padikkal,21,18,2,0,116.66
2021,1254115,RCB,KKR,RCB,Virat Kohli,39,33,5,0,118.18
2021,1254115,RCB,KKR,RCB,Srikar Bharat,9,16,0,0,56.25
2021,1254115,RCB,KKR,RCB,Glenn Maxwell,15,18,1,0,83.33
2021,1254115,RCB,KKR,RCB,AB de Villiers,11,9,1,0,122.22
2021,1254115,RCB,KKR,RCB,Shahbaz Ahmed,13,14,1,0,92.85
2021,1254115,RCB,KKR,RCB,Dan Christian,9,8,1,0,112.5
2021,1254115,RCB,KKR,RCB,Harshal Patel,8,6,1,0,133.33
2021,1254115,RCB,KKR,RCB,George Garton,0,0,0,0,0
2021,1254115,RCB,KKR,KKR,Shubman Gill,29,18,4,0,161.11
2021,1254115,RCB,KKR,KKR,Venkatesh Iyer,26,30,0,1,86.66
2021,1254115,RCB,KKR,KKR,Rahul Tripathi,6,5,1,0,120
2021,1254115,RCB,KKR,KKR,Nitish Rana,23,25,1,1,92
2021,1254115,RCB,KKR,KKR,Sunil Narine,26,15,0,3,173.33
2021,1254115,RCB,KKR,KKR,Dinesh Karthik,10,12,1,0,83.33
2021,1254115,RCB,KKR,KKR,Eoin Morgan,5,7,0,0,71.42
2021,1254115,RCB,KKR,KKR,Shakib Al Hasan,9,6,1,0,150
2021,1254114,DC,CSK,DC,Prithvi Shaw,60,34,7,3,176.47
2021,1254114,DC,CSK,DC,Shikhar Dhawan,7,7,1,0,100
2021,1254114,DC,CSK,DC,Shreyas Iyer,1,8,0,0,12.5
2021,1254114,DC,CSK,DC,Axar Patel,10,11,1,0,90.9
2021,1254114,DC,CSK,DC,Rishabh Pant,51,35,3,2,145.71
2021,1254114,DC,CSK,DC,Shimron Hetmyer,37,24,3,1,154.16
2021,1254114,DC,CSK,DC,Tom Curran,0,1,0,0,0
2021,1254114,DC,CSK,CSK,Ruturaj Gaikwad,70,50,5,2,140
2021,1254114,DC,CSK,CSK,Faf du Plessis,1,2,0,0,50
2021,1254114,DC,CSK,CSK,Robin Uthappa,63,44,7,2,143.18
2021,1254114,DC,CSK,CSK,Shardul Thakur,0,1,0,0,0
2021,1254114,DC,CSK,CSK,Ambati Rayudu,1,3,0,0,33.33
2021,1254114,DC,CSK,CSK,Moeen Ali,16,12,2,0,133.33
2021,1254114,DC,CSK,CSK,MS Dhoni,18,6,3,1,300
2021,1254114,DC,CSK,CSK,Ravindra Jadeja,0,0,0,0,0
2021,1254101,RCB,DC,DC,Prithvi Shaw,48,31,4,2,154.83
2021,1254101,RCB,DC,DC,Shikhar Dhawan,43,35,3,2,122.85
2021,1254101,RCB,DC,DC,Rishabh Pant,10,8,1,0,125
2021,1254101,RCB,DC,DC,Shreyas Iyer,18,18,1,0,100
2021,1254101,RCB,DC,DC,Shimron Hetmyer,29,22,2,2,131.81
2021,1254101,RCB,DC,DC,Ripal Patel,7,7,1,0,100
2021,1254101,RCB,DC,RCB,Virat Kohli,4,8,0,0,50
2021,1254101,RCB,DC,RCB,Devdutt Padikkal,0,1,0,0,0
2021,1254101,RCB,DC,RCB,Srikar Bharat,78,52,3,4,150
2021,1254101,RCB,DC,RCB,AB de Villiers,26,26,2,1,100
2021,1254101,RCB,DC,RCB,Glenn Maxwell,51,33,8,0,154.54
2021,1254088,SRH,MI,MI,Rohit Sharma,18,13,3,0,138.46
2021,1254088,SRH,MI,MI,Ishan Kishan,84,32,11,4,262.5
2021,1254088,SRH,MI,MI,Hardik Pandya,10,8,0,1,125
2021,1254088,SRH,MI,MI,Kieron Pollard,13,12,1,0,108.33
2021,1254088,SRH,MI,MI,Suryakumar Yadav,82,40,13,3,205
2021,1254088,SRH,MI,MI,James Neesham,0,1,0,0,0
2021,1254088,SRH,MI,MI,Krunal Pandya,9,7,1,0,128.57
2021,1254088,SRH,MI,MI,Nathan Coulter-Nile,3,3,0,0,100
2021,1254088,SRH,MI,MI,Piyush Chawla,0,2,0,0,0
2021,1254088,SRH,MI,MI,Jasprit Bumrah,5,2,1,0,250
2021,1254088,SRH,MI,MI,Trent Boult,0,0,0,0,0
2021,1254088,SRH,MI,SRH,Jason Roy,34,21,6,0,161.9
2021,1254088,SRH,MI,SRH,Abhishek Sharma,33,16,4,1,206.25
2021,1254088,SRH,MI,SRH,Manish Pandey,69,41,7,2,168.29
2021,1254088,SRH,MI,SRH,Mohammad Nabi,3,4,0,0,75
2021,1254088,SRH,MI,SRH,Abdul Samad,2,3,0,0,66.66
2021,1254088,SRH,MI,SRH,Priyam Garg,29,21,2,1,138.09
2021,1254088,SRH,MI,SRH,Jason Holder,1,2,0,0,50
2021,1254088,SRH,MI,SRH,Rashid Khan,9,5,2,0,180
2021,1254088,SRH,MI,SRH,Wriddhiman Saha,2,5,0,0,40
2021,1254088,SRH,MI,SRH,Siddarth Kaul,1,3,0,0,33.33
2021,1254106,KKR,RR,KKR,Shubman Gill,56,44,4,2,127.27
2021,1254106,KKR,RR,KKR,Venkatesh Iyer,38,35,3,2,108.57
2021,1254106,KKR,RR,KKR,Nitish Rana,12,5,1,1,240
2021,1254106,KKR,RR,KKR,Rahul Tripathi,21,14,3,0,150
2021,1254106,KKR,RR,KKR,Dinesh Karthik,14,11,0,1,127.27
2021,1254106,KKR,RR,KKR,Eoin Morgan,13,11,1,1,118.18
2021,1254106,KKR,RR,RR,Yashasvi Jaiswal,0,3,0,0,0
2021,1254106,KKR,RR,RR,Liam Livingstone,6,6,1,0,100
2021,1254106,KKR,RR,RR,Sanju Samson,1,4,0,0,25
2021,1254106,KKR,RR,RR,Shivam Dube,18,20,0,1,90
2021,1254106,KKR,RR,RR,Anuj Rawat,0,1,0,0,0
2021,1254106,KKR,RR,RR,Glenn Phillips,8,12,0,1,66.66
2021,1254106,KKR,RR,RR,Rahul Tewatia,44,36,5,2,122.22
2021,1254106,KKR,RR,RR,Chris Morris,0,2,0,0,0
2021,1254106,KKR,RR,RR,Jaydev Unadkat,6,5,1,0,120
2021,1254106,KKR,RR,RR,Chetan Sakariya,1,5,0,0,20
2021,1254106,KKR,RR,RR,Mustafizur Rahman,0,3,0,0,0
2021,1254094,CSK,PBKS,CSK,Ruturaj Gaikwad,12,14,1,0,85.71
2021,1254094,CSK,PBKS,CSK,Faf du Plessis,76,55,8,2,138.18
2021,1254094,CSK,PBKS,CSK,Moeen Ali,0,6,0,0,0
2021,1254094,CSK,PBKS,CSK,Robin Uthappa,2,6,0,0,33.33
2021,1254094,CSK,PBKS,CSK,Ambati Rayudu,4,5,0,0,80
2021,1254094,CSK,PBKS,CSK,MS Dhoni,12,15,2,0,80
2021,1254094,CSK,PBKS,CSK,Ravindra Jadeja,15,17,1,0,88.23
2021,1254094,CSK,PBKS,CSK,Dwayne Bravo,4,2,1,0,200
2021,1254094,CSK,PBKS,PBKS,KL Rahul,98,42,7,8,233.33
2021,1254094,CSK,PBKS,PBKS,Mayank Agarwal,12,12,2,0,100
2021,1254094,CSK,PBKS,PBKS,Sarfaraz Khan,0,3,0,0,0
2021,1254094,CSK,PBKS,PBKS,M Shahrukh Khan,8,10,0,1,80
2021,1254094,CSK,PBKS,PBKS,Aiden Markram,13,8,0,1,162.5
2021,1254094,CSK,PBKS,PBKS,Moises Henriques,3,3,0,0,100
2021,1254095,RCB,SRH,SRH,Jason Roy,44,38,5,0,115.78
2021,1254095,RCB,SRH,SRH,Abhishek Sharma,13,10,1,1,130
2021,1254095,RCB,SRH,SRH,Kane Williamson,31,29,4,0,106.89
2021,1254095,RCB,SRH,SRH,Priyam Garg,15,11,0,1,136.36
2021,1254095,RCB,SRH,SRH,Abdul Samad,1,3,0,0,33.33
2021,1254095,RCB,SRH,SRH,Wriddhiman Saha,10,8,1,0,125
2021,1254095,RCB,SRH,SRH,Jason Holder,16,13,2,0,123.07
2021,1254095,RCB,SRH,SRH,Rashid Khan,7,9,1,0,77.77
2021,1254095,RCB,SRH,RCB,Virat Kohli,5,4,1,0,125
2021,1254095,RCB,SRH,RCB,Devdutt Padikkal,41,52,4,0,78.84
2021,1254095,RCB,SRH,RCB,Dan Christian,1,4,0,0,25
2021,1254095,RCB,SRH,RCB,Srikar Bharat,12,10,1,1,120
2021,1254095,RCB,SRH,RCB,Glenn Maxwell,40,25,3,2,160
2021,1254095,RCB,SRH,RCB,AB de Villiers,19,13,1,1,146.15
2021,1254095,RCB,SRH,RCB,Shahbaz Ahmed,14,9,2,0,155.55
2021,1254095,RCB,SRH,RCB,George Garton,2,3,0,0,66.66
2021,1254093,RR,MI,RR,Evin Lewis,24,19,3,1,126.31
2021,1254093,RR,MI,RR,Yashasvi Jaiswal,12,9,3,0,133.33
2021,1254093,RR,MI,RR,Sanju Samson,3,6,0,0,50
2021,1254093,RR,MI,RR,Shivam Dube,3,8,0,0,37.5
2021,1254093,RR,MI,RR,Glenn Phillips,4,13,0,0,30.76
2021,1254093,RR,MI,RR,David Miller,15,23,0,0,65.21
2021,1254093,RR,MI,RR,Rahul Tewatia,12,20,0,0,60
2021,1254093,RR,MI,RR,Shreyas Gopal,0,1,0,0,0
2021,1254093,RR,MI,RR,Chetan Sakariya,6,11,1,0,54.54
2021,1254093,RR,MI,RR,Kuldip Yadav,0,4,0,0,0
2021,1254093,RR,MI,RR,Mustafizur Rahman,8,7,0,1,114.28
2021,1254093,RR,MI,MI,Rohit Sharma,22,13,1,2,169.23
2021,1254093,RR,MI,MI,Ishan Kishan,50,25,5,3,200
2021,1254093,RR,MI,MI,Suryakumar Yadav,13,8,3,0,162.5
2021,1254093,RR,MI,MI,Hardik Pandya,5,6,0,0,83.33
2021,1254110,DC,CSK,CSK,Ruturaj Gaikwad,13,13,2,0,100
2021,1254110,DC,CSK,CSK,Faf du Plessis,10,8,2,0,125
2021,1254110,DC,CSK,CSK,Robin Uthappa,19,19,1,0,100
2021,1254110,DC,CSK,CSK,Moeen Ali,5,8,0,0,62.5
2021,1254110,DC,CSK,CSK,Ambati Rayudu,55,43,5,2,127.9
2021,1254110,DC,CSK,CSK,MS Dhoni,18,27,0,0,66.66
2021,1254110,DC,CSK,CSK,Ravindra Jadeja,1,2,0,0,50
2021,1254110,DC,CSK,DC,Prithvi Shaw,18,12,3,0,150
2021,1254110,DC,CSK,DC,Shikhar Dhawan,39,35,3,2,111.42
2021,1254110,DC,CSK,DC,Shreyas Iyer,2,7,0,0,28.57
2021,1254110,DC,CSK,DC,Rishabh Pant,15,12,1,1,125
2021,1254110,DC,CSK,DC,Ripal Patel,18,20,2,0,90
2021,1254110,DC,CSK,DC,Ravichandran Ashwin,2,3,0,0,66.66
2021,1254110,DC,CSK,DC,Shimron Hetmyer,28,18,2,1,155.55
2021,1254110,DC,CSK,DC,Axar Patel,5,10,0,0,50
2021,1254110,DC,CSK,DC,Kagiso Rabada,4,1,1,0,400
2021,1254109,KKR,SRH,SRH,Jason Roy,10,13,2,0,76.92
2021,1254109,KKR,SRH,SRH,Wriddhiman Saha,0,1,0,0,0
2021,1254109,KKR,SRH,SRH,Kane Williamson,26,21,4,0,123.8
2021,1254109,KKR,SRH,SRH,Priyam Garg,21,31,0,1,67.74
2021,1254109,KKR,SRH,SRH,Abhishek Sharma,6,10,0,0,60
2021,1254109,KKR,SRH,SRH,Abdul Samad,25,18,0,3,138.88
2021,1254109,KKR,SRH,SRH,Jason Holder,2,9,0,0,22.22
2021,1254109,KKR,SRH,SRH,Rashid Khan,8,6,1,0,133.33
2021,1254109,KKR,SRH,SRH,Bhuvneshwar Kumar,7,7,0,0,100
2021,1254109,KKR,SRH,SRH,Siddarth Kaul,7,5,1,0,140
2021,1254109,KKR,SRH,KKR,Shubman Gill,57,51,10,0,111.76
2021,1254109,KKR,SRH,KKR,Venkatesh Iyer,8,14,0,0,57.14
2021,1254109,KKR,SRH,KKR,Rahul Tripathi,7,6,1,0,116.66
2021,1254109,KKR,SRH,KKR,Nitish Rana,25,33,3,0,75.75
2021,1254109,KKR,SRH,KKR,Dinesh Karthik,18,12,3,0,150
2021,1254109,KKR,SRH,KKR,Eoin Morgan,2,2,0,0,100
2021,1254090,RCB,PBKS,RCB,Virat Kohli,25,24,2,1,104.16
2021,1254090,RCB,PBKS,RCB,Devdutt Padikkal,40,38,4,2,105.26
2021,1254090,RCB,PBKS,RCB,Dan Christian,0,1,0,0,0
2021,1254090,RCB,PBKS,RCB,Glenn Maxwell,57,33,3,4,172.72
2021,1254090,RCB,PBKS,RCB,AB de Villiers,23,18,1,2,127.77
2021,1254090,RCB,PBKS,RCB,Shahbaz Ahmed,8,4,0,1,200
2021,1254090,RCB,PBKS,RCB,Srikar Bharat,0,0,0,0,0
2021,1254090,RCB,PBKS,RCB,George Garton,0,1,0,0,0
2021,1254090,RCB,PBKS,RCB,Harshal Patel,1,1,0,0,100
2021,1254090,RCB,PBKS,PBKS,KL Rahul,39,35,1,2,111.42
2021,1254090,RCB,PBKS,PBKS,Mayank Agarwal,57,42,6,2,135.71
2021,1254090,RCB,PBKS,PBKS,Nicholas Pooran,3,7,0,0,42.85
2021,1254090,RCB,PBKS,PBKS,Aiden Markram,20,14,2,1,142.85
2021,1254090,RCB,PBKS,PBKS,Sarfaraz Khan,0,1,0,0,0
2021,1254090,RCB,PBKS,PBKS,M Shahrukh Khan,16,11,1,1,145.45
2021,1254090,RCB,PBKS,PBKS,Moises Henriques,12,9,0,1,133.33
2021,1254090,RCB,PBKS,PBKS,Harpreet Brar,3,2,0,0,150
2021,1254089,RR,CSK,CSK,Ruturaj Gaikwad,101,60,9,5,168.33
2021,1254089,RR,CSK,CSK,Faf du Plessis,25,19,2,1,131.57
2021,1254089,RR,CSK,CSK,Suresh Raina,3,5,0,0,60
2021,1254089,RR,CSK,CSK,Moeen Ali,21,17,1,1,123.52
2021,1254089,RR,CSK,CSK,Ambati Rayudu,2,4,0,0,50
2021,1254089,RR,CSK,CSK,Ravindra Jadeja,32,15,4,1,213.33
2021,1254089,RR,CSK,RR,Evin Lewis,27,12,2,2,225
2021,1254089,RR,CSK,RR,Yashasvi Jaiswal,50,21,6,3,238.09
2021,1254089,RR,CSK,RR,Sanju Samson,28,24,4,0,116.66
2021,1254089,RR,CSK,RR,Shivam Dube,64,42,4,4,152.38
2021,1254089,RR,CSK,RR,Glenn Phillips,14,8,1,1,175
2021,1254112,MI,DC,MI,Rohit Sharma,7,10,1,0,70
2021,1254112,MI,DC,MI,Quinton de Kock,19,18,1,1,105.55
2021,1254112,MI,DC,MI,Suryakumar Yadav,33,26,2,2,126.92
2021,1254112,MI,DC,MI,Saurabh Tiwary,15,18,1,0,83.33
2021,1254112,MI,DC,MI,Kieron Pollard,6,9,0,0,66.66
2021,1254112,MI,DC,MI,Hardik Pandya,17,18,2,0,94.44
2021,1254112,MI,DC,MI,Krunal Pandya,13,15,1,1,86.66
2021,1254112,MI,DC,MI,Nathan Coulter-Nile,1,2,0,0,50
2021,1254112,MI,DC,MI,Jayant Yadav,11,4,1,1,275
2021,1254112,MI,DC,MI,Jasprit Bumrah,1,1,0,0,100
2021,1254112,MI,DC,DC,Prithvi Shaw,6,7,1,0,85.71
2021,1254112,MI,DC,DC,Shikhar Dhawan,8,7,0,1,114.28
2021,1254112,MI,DC,DC,Steven Smith,9,8,0,1,112.5
2021,1254112,MI,DC,DC,Rishabh Pant,26,22,3,1,118.18
2021,1254112,MI,DC,DC,Shreyas Iyer,33,33,2,0,100
2021,1254112,MI,DC,DC,Axar Patel,9,9,1,0,100
2021,1254112,MI,DC,DC,Shimron Hetmyer,15,8,2,0,187.5
2021,1254112,MI,DC,DC,Ravichandran Ashwin,20,21,0,1,95.23
2021,1254102,KKR,PBKS,KKR,Venkatesh Iyer,67,49,9,1,136.73
2021,1254102,KKR,PBKS,KKR,Shubman Gill,7,7,1,0,100
2021,1254102,KKR,PBKS,KKR,Rahul Tripathi,34,26,3,1,130.76
2021,1254102,KKR,PBKS,KKR,Nitish Rana,31,18,2,2,172.22
2021,1254102,KKR,PBKS,KKR,Eoin Morgan,2,2,0,0,100
2021,1254102,KKR,PBKS,KKR,Dinesh Karthik,11,11,0,0,100
2021,1254102,KKR,PBKS,KKR,Tim Seifert,2,4,0,0,50
2021,1254102,KKR,PBKS,KKR,Sunil Narine,3,3,0,0,100
2021,1254102,KKR,PBKS,PBKS,KL Rahul,67,55,4,2,121.81
2021,1254102,KKR,PBKS,PBKS,Mayank Agarwal,40,27,3,3,148.14
